date,decision_hour,interval,is_executed_version,original_Q_kwh,R_kwh,C_kwh,D_kwh
2025-07-20,12,19:30-19:40,0,178.13299159640167,178.13299159640167,0.0,815.4916364578879
2025-07-20,12,19:40-19:50,0,199.5208844545914,199.5208844545914,0.0,817.4862107901564
2025-07-20,12,19:50-20:00,0,179.1529712618975,179.1529712618975,0.0,833.3333333333333
2025-07-20,12,20:00-20:10,0,186.75359668322733,186.75359668322733,0.0,830.5837358812316
2025-07-20,12,20:10-20:20,0,720.9731977441845,720.9731977441845,0.0,304.9156677871774
2025-07-20,12,20:20-20:30,0,202.2214260540859,202.2214260540859,0.0,833.3333333333333
2025-07-20,12,20:30-20:40,0,208.31756881755996,208.31756881755996,0.0,833.3333333333333
2025-07-20,12,20:40-20:50,0,1024.3823250843502,1024.3823250843502,0.0,-0.0
2025-07-20,12,20:50-21:00,0,1035.0402068416213,1035.0402068416213,-0.0,0.0
2025-07-20,12,21:00-21:10,0,1020.6780293025289,1020.6780293025289,-0.0,0.0
2025-07-20,12,21:10-21:20,0,1015.2596471820575,1015.2596471820575,0.0,0.0
2025-07-20,12,21:20-21:30,0,1025.944231577781,1025.944231577781,20.816723106785048,0.0
2025-07-20,12,21:30-21:40,0,1014.4716618757508,1014.4716618757508,0.0,16.86154571649597
2025-07-20,12,21:40-21:50,0,954.0748085605534,954.0748085605534,-0.0,0.0
2025-07-20,12,21:50-22:00,0,1671.002523956992,1671.002523956992,817.3023976050233,0.0
2025-07-20,12,22:00-22:10,0,1684.2380605998599,1684.2380605998599,833.3333333333333,0.0
2025-07-20,12,22:10-22:20,0,862.6505962500902,862.6505962500902,-0.0,0.0
2025-07-20,12,22:20-22:30,0,1680.5460897440983,1680.5460897440983,833.3333333333333,0.0
2025-07-20,12,22:30-22:40,0,1702.656456329028,1702.656456329028,833.3333333333333,0.0
2025-07-20,12,22:40-22:50,0,841.225886099955,841.225886099955,-0.0,0.0
2025-07-20,12,22:50-23:00,0,1644.3944037467077,1644.3944037467077,833.3333333333333,0.0
2025-07-20,12,23:00-23:10,0,794.6782693374438,794.6782693374438,0.0,0.0
2025-07-20,12,23:10-23:20,0,815.2843242346048,815.2843242346048,3.668439106306525,0.0
2025-07-20,12,23:20-23:30,0,1668.383623216553,1668.383623216553,833.3333333333333,0.0
2025-07-20,12,23:30-23:40,0,1183.86513974032,1183.86513974032,333.3797437521845,0.0
2025-07-20,12,23:40-23:50,0,835.5183804355971,835.5183804355971,2.478274646557111,0.0
2025-07-20,12,23:50-24:00,0,833.5057624063749,833.5057624063749,9.83781155659517,0.0
2025-07-20,18,18:00-18:10,1,829.1995770971487,829.1995770971487,0.0,0.0
2025-07-20,18,18:10-18:20,1,889.5147510124376,889.5147510124376,0.0,14.537656275051518
2025-07-20,18,18:20-18:30,1,935.8223091209925,935.8223091209925,0.0,12.394072393717238
2025-07-20,18,18:30-18:40,1,940.8774052124094,940.8774052124094,0.0,15.426004641677537
2025-07-20,18,18:40-18:50,1,978.0903381277619,978.0903381277619,0.0,11.771188483896594
2025-07-20,18,18:50-19:00,1,189.09195278965205,189.09195278965205,0.0,828.0786271926422
2025-07-20,18,19:00-19:10,1,202.76002304075837,202.76002304075837,0.0,814.4977336683014
2025-07-20,18,19:10-19:20,1,170.2403972933888,170.2403972933888,0.0,833.3333333333333
2025-07-20,18,19:20-19:30,1,190.14899891623634,190.14899891623634,0.0,829.1429614003356
2025-07-20,18,19:30-19:40,1,178.13299159640167,178.13299159640167,0.0,822.776233848132
2025-07-20,18,19:40-19:50,1,199.5208844545914,199.5208844545914,0.0,817.4859316559283
2025-07-20,18,19:50-20:00,1,179.1529712618975,179.1529712618975,0.0,833.3333333333333
2025-07-20,18,20:00-20:10,1,186.75359668322733,186.75359668322733,0.0,828.039727330626
2025-07-20,18,20:10-20:20,1,720.9731977441845,720.9731977441845,0.0,297.19600056047625
2025-07-20,18,20:20-20:30,1,202.2214260540859,202.2214260540859,0.0,828.0870189331179
2025-07-20,18,20:30-20:40,1,208.31756881755996,208.31756881755996,0.0,827.9200193665513
2025-07-20,18,20:40-20:50,1,1024.3823250843502,1024.3823250843502,-0.0,0.0
2025-07-20,18,20:50-21:00,1,1035.0402068416213,1035.0402068416213,-0.0,0.0
2025-07-20,18,21:00-21:10,1,1020.6780293025289,1020.6780293025289,-0.0,0.0
2025-07-20,18,21:10-21:20,1,1015.2596471820575,1015.2596471820575,0.0,0.0
2025-07-20,18,21:20-21:30,1,1025.944231577781,1025.944231577781,0.0,0.0
2025-07-20,18,21:30-21:40,1,1014.4716618757508,1014.4716618757508,0.0,-0.0
2025-07-20,18,21:40-21:50,1,954.0748085605534,954.0748085605534,0.0,-0.0
2025-07-20,18,21:50-22:00,1,1671.002523956992,1671.002523956992,833.3333333333333,0.0
2025-07-20,18,22:00-22:10,1,1684.2380605998599,1684.2380605998599,833.3333333333333,0.0
2025-07-20,18,22:10-22:20,1,862.6505962500902,862.6505962500902,-0.0,0.0
2025-07-20,18,22:20-22:30,1,1680.5460897440983,1680.5460897440983,833.3333333333333,0.0
2025-07-20,18,22:30-22:40,1,1702.656456329028,1702.656456329028,833.3333333333333,0.0
2025-07-20,18,22:40-22:50,1,841.225886099955,841.225886099955,-0.0,0.0
2025-07-20,18,22:50-23:00,1,1644.3944037467077,1644.3944037467077,830.6683197355859,0.0
2025-07-20,18,23:00-23:10,1,794.6782693374438,794.6782693374438,0.0,0.0
2025-07-20,18,23:10-23:20,1,815.2843242346048,815.2843242346048,8.468600633904215,0.0
2025-07-20,18,23:20-23:30,1,1668.383623216553,1668.383623216553,833.3333333333333,0.0
2025-07-20,18,23:30-23:40,1,1183.86513974032,1183.86513974032,327.5297462971763,0.0
2025-07-20,18,23:40-23:50,1,835.5183804355971,835.5183804355971,-0.0,0.0
2025-07-20,18,23:50-24:00,1,833.5057624063749,833.5057624063749,-0.0,0.0
2025-07-21,0,00:00-00:10,1,1625.8579463144379,1625.8579463144379,833.3333333333333,0.0
2025-07-21,0,00:10-00:20,1,1618.868704305278,1618.868704305278,833.3333333333333,0.0
2025-07-21,0,00:20-00:30,1,1663.1284663559345,1663.1284663559345,833.3333333333333,0.0
2025-07-21,0,00:30-00:40,1,1670.2923324948626,1670.2923324948626,833.3333333333333,0.0
2025-07-21,0,00:40-00:50,1,1645.1859732118985,1645.1859732118985,833.3333333333333,0.0
2025-07-21,0,00:50-01:00,1,809.2134190234387,809.2134190234387,0.0,0.0
2025-07-21,0,01:00-01:10,1,827.7204622344171,827.7204622344171,0.0,0.0
2025-07-21,0,01:10-01:20,1,820.7214003029112,820.7214003029112,0.0,0.0
2025-07-21,0,01:20-01:30,1,1112.976188278088,1112.976188278088,333.3333333333333,0.0
2025-07-21,0,01:30-01:40,1,808.9751504714942,808.9751504714942,0.0,0.0
2025-07-21,0,01:40-01:50,1,814.318814345089,814.318814345089,0.0,0.0
2025-07-21,0,01:50-02:00,1,804.6518980585574,804.6518980585574,0.0,0.0
2025-07-21,0,02:00-02:10,1,795.2387742677894,795.2387742677894,0.0,0.0
2025-07-21,0,02:10-02:20,1,807.7180129095208,807.7180129095208,0.0,0.0
2025-07-21,0,02:20-02:30,1,784.1179619330833,784.1179619330833,0.0,0.0
2025-07-21,0,02:30-02:40,1,769.1824784726124,769.1824784726124,0.0,0.0
2025-07-21,0,02:40-02:50,1,791.8944555758384,791.8944555758384,0.0,0.0
2025-07-21,0,02:50-03:00,1,801.9650866961443,801.9650866961443,0.0,0.0
2025-07-21,0,03:00-03:10,1,759.7674771205515,759.7674771205515,0.0,0.0
2025-07-21,0,03:10-03:20,1,747.7716694118907,747.7716694118907,0.0,0.0
2025-07-21,0,03:20-03:30,1,770.6455882400323,770.6455882400323,0.0,0.0
2025-07-21,0,03:30-03:40,1,765.9052573557998,765.9052573557998,0.0,0.0
2025-07-21,0,03:40-03:50,1,746.802541140748,746.802541140748,0.0,0.0
2025-07-21,0,03:50-04:00,1,723.5867457935024,723.5867457935024,0.0,0.0
2025-07-21,0,04:00-04:10,1,750.7745702598089,750.7745702598089,0.0,0.0
2025-07-21,0,04:10-04:20,1,761.0801322551407,761.0801322551407,0.0,0.0
2025-07-21,0,04:20-04:30,1,745.711109616389,745.711109616389,0.0,0.0
2025-07-21,0,04:30-04:40,1,741.996556231722,741.996556231722,0.0,0.0
2025-07-21,0,04:40-04:50,1,746.562265158118,746.562265158118,0.0,0.0
2025-07-21,0,04:50-05:00,1,758.8935826794551,758.8935826794551,0.0,0.0
2025-07-21,0,05:00-05:10,1,701.8279255733514,701.8279255733514,0.0,0.0
2025-07-21,0,05:10-05:20,1,684.0617592107067,684.0617592107067,0.0,0.0
2025-07-21,0,05:20-05:30,1,637.8009370226508,637.8009370226508,0.0,0.0
2025-07-21,0,05:30-05:40,1,1427.7705020349824,1427.7705020349824,833.3333333333333,0.0
2025-07-21,0,05:40-05:50,1,622.6362422578997,622.6362422578997,0.0,-0.0
2025-07-21,0,05:50-06:00,1,0.0,0.0,0.0,735.2021194109532
2025-07-21,0,06:00-06:10,0,0.0,0.0,0.0,686.2353212726108
2025-07-21,0,06:10-06:20,0,0.0,0.0,0.0,591.9703788790046
2025-07-21,0,06:20-06:30,0,0.0,0.0,0.0,552.88326965325
2025-07-21,0,06:30-06:40,0,0.0,0.0,0.0,547.1466938649944
2025-07-21,0,06:40-06:50,0,0.0,0.0,0.0,482.7893583157889
2025-07-21,0,06:50-07:00,0,0.0,0.0,0.0,414.5814513101947
2025-07-21,0,07:00-07:10,0,0.0,0.0,0.0,369.433593475565
2025-07-21,0,07:10-07:20,0,0.0,0.0,0.0,347.9327386637102
2025-07-21,0,07:20-07:30,0,311.36292062170463,311.36292062170463,0.0,16.085741363657963
2025-07-21,0,07:30-07:40,0,240.98203972817953,240.98203972817953,0.0,0.0
2025-07-21,0,07:40-07:50,0,0.0,0.0,0.0,332.55159326899707
2025-07-21,0,07:50-08:00,0,0.0,0.0,0.0,528.3634492261602
2025-07-21,0,08:00-08:10,0,0.0,0.0,0.0,485.50625585264663
2025-07-21,0,08:10-08:20,0,0.0,0.0,0.0,431.6889865107579
2025-07-21,0,08:20-08:30,0,0.0,0.0,0.0,397.0896668929637
2025-07-21,0,08:30-08:40,0,0.0,0.0,0.0,372.34816910530674
2025-07-21,0,08:40-08:50,0,0.0,0.0,0.0,321.53607078963137
2025-07-21,0,08:50-09:00,0,0.0,0.0,0.0,280.001787870117
2025-07-21,0,09:00-09:10,0,0.0,0.0,0.0,228.6311432680725
2025-07-21,0,09:10-09:20,0,0.0,0.0,0.0,145.10678910907268
2025-07-21,0,09:20-09:30,0,0.0,0.0,0.0,105.50897049080368
2025-07-21,0,09:30-09:40,0,0.0,0.0,0.0,80.19606276731429
2025-07-21,0,09:40-09:50,0,0.0,0.0,0.0,10.001698604960211
2025-07-21,0,09:50-10:00,0,0.0,0.0,22.89734793518619,0.0
2025-07-21,0,10:00-10:10,0,0.0,0.0,47.22273574120777,0.0
2025-07-21,0,10:10-10:20,0,0.0,0.0,78.06590101911343,0.0
2025-07-21,0,10:20-10:30,0,0.0,0.0,105.07978237764405,0.0
2025-07-21,0,10:30-10:40,0,0.0,0.0,91.5136292841878,0.0
2025-07-21,0,10:40-10:50,0,0.0,0.0,103.11110977418593,0.0
2025-07-21,0,10:50-11:00,0,729.1854710674145,729.1854710674145,833.3333333333333,0.0
2025-07-21,0,11:00-11:10,0,751.089376685931,751.089376685931,833.3333333333333,0.0
2025-07-21,0,11:10-11:20,0,782.297115725451,782.297115725451,833.3333333333333,0.0
2025-07-21,0,11:20-11:30,0,777.3484789149968,777.3484789149968,833.3333333333333,0.0
2025-07-21,0,11:30-11:40,0,832.8769337926669,832.8769337926669,833.3333333333333,0.0
2025-07-21,0,11:40-11:50,0,833.9913202729047,833.9913202729047,833.3333333333333,0.0
2025-07-21,0,11:50-12:00,0,813.6430870858462,813.6430870858462,833.3333333333333,0.0
2025-07-21,0,12:00-12:10,0,907.6693799810233,907.6693799810233,833.3333333333333,0.0
2025-07-21,0,12:10-12:20,0,898.6552336013488,898.6552336013488,833.3333333333333,0.0
2025-07-21,0,12:20-12:30,0,891.5985371191799,891.5985371191799,833.3333333333333,0.0
2025-07-21,0,12:30-12:40,0,897.4332131506272,897.4332131506272,833.3333333333333,0.0
2025-07-21,0,12:40-12:50,0,952.7157393160875,952.7157393160875,833.3333333333333,0.0
2025-07-21,0,12:50-13:00,0,193.87041791124307,193.87041791124307,0.0,-0.0
2025-07-21,0,13:00-13:10,0,164.66521520560002,164.66521520560002,0.0,-0.0
2025-07-21,0,13:10-13:20,0,140.2902209447642,140.2902209447642,0.0,0.0
2025-07-21,0,13:20-13:30,0,133.42374011383095,133.42374011383095,0.0,0.0
2025-07-21,0,13:30-13:40,0,114.97743276625533,114.97743276625533,0.0,0.0
2025-07-21,0,13:40-13:50,0,0.0,0.0,0.0,114.23499670319006
2025-07-21,0,13:50-14:00,0,0.0,0.0,0.0,106.0374204563177
2025-07-21,0,14:00-14:10,0,0.0,0.0,0.0,147.29484759424327
2025-07-21,0,14:10-14:20,0,0.0,0.0,0.0,257.72004817130437
2025-07-21,0,14:20-14:30,0,0.0,0.0,0.0,274.67529272269076
2025-07-21,0,14:30-14:40,0,0.0,0.0,0.0,294.77996828690414
2025-07-21,0,14:40-14:50,0,0.0,0.0,0.0,326.32320733616655
2025-07-21,0,14:50-15:00,0,1252.9682858478768,1252.9682858478768,833.3333333333333,0.0
2025-07-21,0,15:00-15:10,0,1261.005254363258,1261.005254363258,833.3333333333333,0.0
2025-07-21,0,15:10-15:20,0,738.1761181699893,738.1761181699893,211.1923225565604,0.0
2025-07-21,0,15:20-15:30,0,602.1243862083899,602.1243862083899,0.0,0.0
2025-07-21,0,15:30-15:40,0,634.5535813968428,634.5535813968428,0.0,0.0
2025-07-21,0,15:40-15:50,0,635.9683075027414,635.9683075027414,0.0,0.0
2025-07-21,0,15:50-16:00,0,738.4760976119975,738.4760976119975,0.0,0.0
2025-07-21,0,16:00-16:10,0,763.2160898536008,763.2160898536008,0.0,0.0
2025-07-21,0,16:10-16:20,0,835.7982921161872,835.7982921161872,0.0,0.0
2025-07-21,0,16:20-16:30,0,840.563215180694,840.563215180694,0.0,0.0
2025-07-21,0,16:30-16:40,0,899.8819320186997,899.8819320186997,0.0,0.0
2025-07-21,0,16:40-16:50,0,895.470723794597,895.470723794597,0.0,0.0
2025-07-21,0,16:50-17:00,0,936.0177628572194,936.0177628572194,0.0,0.0
2025-07-21,0,17:00-17:10,0,950.0422587601233,950.0422587601233,0.0,0.0
2025-07-21,0,17:10-17:20,0,982.7859772943185,982.7859772943185,0.0,0.0
2025-07-21,0,17:20-17:30,0,1014.2679021860093,1014.2679021860093,0.0,-0.0
2025-07-21,0,17:30-17:40,0,1114.2719687466606,1114.2719687466606,0.0,0.0
2025-07-21,0,17:40-17:50,0,1046.7981976552542,1046.7981976552542,-0.0,0.0
2025-07-21,0,17:50-18:00,0,834.6174034000335,834.6174034000335,0.0,0.0
2025-07-21,0,18:00-18:10,0,849.5231942132568,849.5231942132568,0.0,0.0
2025-07-21,0,18:10-18:20,0,910.81936992133,910.81936992133,0.0,0.0
2025-07-21,0,18:20-18:30,0,942.0563707688648,942.0563707688648,0.0,0.0
2025-07-21,0,18:30-18:40,0,954.4233264090115,954.4233264090115,0.0,0.0
2025-07-21,0,18:40-18:50,0,981.9091259006649,981.9091259006649,0.0,0.0
2025-07-21,0,18:50-19:00,0,191.7713906377976,191.7713906377976,0.0,833.3333333333333
2025-07-21,0,19:00-19:10,0,191.400372361898,191.400372361898,0.0,833.3333333333333
2025-07-21,0,19:10-19:20,0,177.36603826118687,177.36603826118687,0.0,833.3333333333333
2025-07-21,0,19:20-19:30,0,183.93934109237432,183.93934109237432,0.0,833.3333333333333
2025-07-21,0,19:30-19:40,0,176.61745524884998,176.61745524884998,0.0,833.3333333333333
2025-07-21,0,19:40-19:50,0,192.00775201458623,192.00775201458623,0.0,833.3333333333333
2025-07-21,0,19:50-20:00,0,186.25701958427248,186.25701958427248,0.0,833.3333333333333
2025-07-21,0,20:00-20:10,0,189.9403891342821,189.9403891342821,0.0,833.3333333333333
2025-07-21,0,20:10-20:20,0,729.0455067249293,729.0455067249293,0.0,306.6666666666668
2025-07-21,0,20:20-20:30,0,212.92830127167122,212.92830127167122,0.0,833.3333333333333
2025-07-21,0,20:30-20:40,0,221.1883810659042,221.1883810659042,0.0,833.3333333333333
2025-07-21,0,20:40-20:50,0,1035.405704705759,1035.405704705759,0.0,-0.0
2025-07-21,0,20:50-21:00,0,1016.4816185065926,1016.4816185065926,-0.0,0.0
2025-07-21,0,21:00-21:10,0,1027.0470042510922,1027.0470042510922,0.0,0.0
2025-07-21,0,21:10-21:20,0,1031.4057097093594,1031.4057097093594,0.0,0.0
2025-07-21,0,21:20-21:30,0,1040.5411799951728,1040.5411799951728,0.0,0.0
2025-07-21,0,21:30-21:40,0,1045.4540584334313,1045.4540584334313,0.0,-0.0
2025-07-21,0,21:40-21:50,0,967.0253224344648,967.0253224344648,0.0,-0.0
2025-07-21,0,21:50-22:00,0,1667.5393279969635,1667.5393279969635,833.3333333333333,0.0
2025-07-21,0,22:00-22:10,0,1646.2379219527502,1646.2379219527502,833.3333333333333,0.0
2025-07-21,0,22:10-22:20,0,868.3385144392305,868.3385144392305,0.0,0.0
2025-07-21,0,22:20-22:30,0,1695.4672237457985,1695.4672237457985,833.3333333333333,0.0
2025-07-21,0,22:30-22:40,0,1663.4567045663853,1663.4567045663853,833.3333333333333,0.0
2025-07-21,0,22:40-22:50,0,827.3161275504485,827.3161275504485,0.0,0.0
2025-07-21,0,22:50-23:00,0,1639.5670893097486,1639.5670893097486,833.3333333333333,0.0
2025-07-21,0,23:00-23:10,0,822.2271484812413,822.2271484812413,0.0,0.0
2025-07-21,0,23:10-23:20,0,820.703009390088,820.703009390088,0.0,0.0
2025-07-21,0,23:20-23:30,0,1667.126736139943,1667.126736139943,833.3333333333333,0.0
2025-07-21,0,23:30-23:40,0,1184.1807438456738,1184.1807438456738,333.3333333333333,0.0
2025-07-21,0,23:40-23:50,0,833.2580389154859,833.2580389154859,0.0,0.0
2025-07-21,0,23:50-24:00,0,829.3635177310225,829.3635177310225,0.0,0.0
2025-07-21,6,06:00-06:10,1,0.0,0.0,0.0,711.3119784896616
2025-07-21,6,06:10-06:20,1,0.0,0.0,0.0,637.098754803347
2025-07-21,6,06:20-06:30,1,0.0,0.0,0.0,569.6021145782636
2025-07-21,6,06:30-06:40,1,0.0,0.0,0.0,548.2300634154992
2025-07-21,6,06:40-06:50,1,0.0,0.0,0.0,506.48389261512284
2025-07-21,6,06:50-07:00,1,0.0,0.0,0.0,454.67414900470794
2025-07-21,6,07:00-07:10,1,0.0,0.0,0.0,404.2024587622442
2025-07-21,6,07:10-07:20,1,0.0,0.0,0.0,375.935033711542
2025-07-21,6,07:20-07:30,1,311.36292062170463,311.36292062170463,0.0,36.92366108387279
2025-07-21,6,07:30-07:40,1,240.98203972817953,240.98203972817953,0.0,23.752709703238338
2025-07-21,6,07:40-07:50,1,0.0,0.0,0.0,337.7108403130195
2025-07-21,6,07:50-08:00,1,0.0,0.0,0.0,508.0705273152688
2025-07-21,6,08:00-08:10,1,0.0,0.0,0.0,480.12029090741316
2025-07-21,6,08:10-08:20,1,0.0,0.0,0.0,399.1868469929974
2025-07-21,6,08:20-08:30,1,0.0,0.0,0.0,395.19816011244404
2025-07-21,6,08:30-08:40,1,0.0,0.0,0.0,344.96299712893756
2025-07-21,6,08:40-08:50,1,0.0,0.0,0.0,287.3860442649826
2025-07-21,6,08:50-09:00,1,0.0,0.0,0.0,261.15378758353074
2025-07-21,6,09:00-09:10,1,0.0,0.0,0.0,198.0808110771619
2025-07-21,6,09:10-09:20,1,0.0,0.0,0.0,139.77011075510984
2025-07-21,6,09:20-09:30,1,0.0,0.0,0.0,131.16548800179726
2025-07-21,6,09:30-09:40,1,0.0,0.0,0.0,91.77501621407237
2025-07-21,6,09:40-09:50,1,0.0,0.0,0.0,55.492556475540596
2025-07-21,6,09:50-10:00,1,0.0,0.0,0.0,6.509587279270363
2025-07-21,6,10:00-10:10,1,0.0,0.0,0.0,-0.0
2025-07-21,6,10:10-10:20,1,0.0,0.0,13.672913551329884,0.0
2025-07-21,6,10:20-10:30,1,0.0,0.0,60.22751027499271,0.0
2025-07-21,6,10:30-10:40,1,0.0,0.0,100.6073551179361,0.0
2025-07-21,6,10:40-10:50,1,0.0,0.0,145.02775778739306,0.0
2025-07-21,6,10:50-11:00,1,729.1854710674145,653.2046089114399,833.3333333333333,0.0
2025-07-21,6,11:00-11:10,1,751.089376685931,630.1365776448731,833.3333333333333,0.0
2025-07-21,6,11:10-11:20,1,782.297115725451,652.2413455206699,833.3333333333333,0.0
2025-07-21,6,11:20-11:30,1,777.3484789149968,764.7045672315701,833.3333333333333,0.0
2025-07-21,6,11:30-11:40,1,832.8769337926669,781.1236564062715,833.3333333333333,0.0
2025-07-21,6,11:40-11:50,1,833.9913202729047,773.1070214045494,833.3333333333333,0.0
2025-07-21,6,11:50-12:00,1,813.6430870858462,714.9431248363076,833.3333333333333,0.0
2025-07-21,6,12:00-12:10,0,907.6693799810233,739.0657911095227,833.3333333333333,0.0
2025-07-21,6,12:10-12:20,0,898.6552336013488,765.9015917425743,833.3333333333333,0.0
2025-07-21,6,12:20-12:30,0,891.5985371191799,736.2426530690907,833.3333333333333,0.0
2025-07-21,6,12:30-12:40,0,897.4332131506272,769.0515497257513,833.3333333333333,0.0
2025-07-21,6,12:40-12:50,0,952.7157393160875,781.1151738307876,833.3333333333333,0.0
2025-07-21,6,12:50-13:00,0,193.87041791124307,0.0,0.0,15.15837497974394
2025-07-21,6,13:00-13:10,0,164.66521520560002,0.0,5.8327846134329775,0.0
2025-07-21,6,13:10-13:20,0,140.2902209447642,0.0,33.62778282508134,0.0
2025-07-21,6,13:20-13:30,0,133.42374011383095,0.0,24.978756826630615,0.0
2025-07-21,6,13:30-13:40,0,114.97743276625533,0.0,0.0,6.96790791310741
2025-07-21,6,13:40-13:50,0,0.0,0.0,0.0,0.0
2025-07-21,6,13:50-14:00,0,0.0,0.0,0.0,0.0
2025-07-21,6,14:00-14:10,0,0.0,0.0,0.0,13.186594377859365
2025-07-21,6,14:10-14:20,0,0.0,0.0,0.0,74.99087781099274
2025-07-21,6,14:20-14:30,0,0.0,0.0,0.0,141.02141438648664
2025-07-21,6,14:30-14:40,0,0.0,0.0,0.0,176.6706778040766
2025-07-21,6,14:40-14:50,0,0.0,0.0,0.0,183.98473745165347
2025-07-21,6,14:50-15:00,0,1252.9682858478768,461.7723546885788,204.89005841545196,0.0
2025-07-21,6,15:00-15:10,0,1261.005254363258,1211.0936346344847,833.3333333333333,0.0
2025-07-21,6,15:10-15:20,0,738.1761181699893,430.198991911666,0.0,0.0
2025-07-21,6,15:20-15:30,0,602.1243862083899,450.6005368212284,0.0,0.0
2025-07-21,6,15:30-15:40,0,634.5535813968428,490.5681266867813,0.0,0.0
2025-07-21,6,15:40-15:50,0,635.9683075027414,557.5974375300513,0.0,0.0
2025-07-21,6,15:50-16:00,0,738.4760976119975,649.5037747119834,0.0,0.0
2025-07-21,6,16:00-16:10,0,763.2160898536008,704.8247263643188,0.0,-0.0
2025-07-21,6,16:10-16:20,0,835.7982921161872,742.1357716049739,0.0,-0.0
2025-07-21,6,16:20-16:30,0,840.563215180694,811.6214065764511,0.0,-0.0
2025-07-21,6,16:30-16:40,0,899.8819320186997,840.407697030708,-0.0,0.0
2025-07-21,6,16:40-16:50,0,895.470723794597,859.3391448294021,0.0,0.0
2025-07-21,6,16:50-17:00,0,936.0177628572194,907.2750484740209,0.0,0.0
2025-07-21,6,17:00-17:10,0,950.0422587601233,950.0422587601233,0.0,13.316002628332171
2025-07-21,6,17:10-17:20,0,982.7859772943185,982.7859772943185,5.368231408612928,0.0
2025-07-21,6,17:20-17:30,0,1014.2679021860093,1001.3077476547143,3.6069873216203834,0.0
2025-07-21,6,17:30-17:40,0,1114.2719687466606,1114.2719687466606,7.464290687459879,0.0
2025-07-21,6,17:40-17:50,0,1046.7981976552542,1038.2727049631976,0.0,0.0
2025-07-21,6,17:50-18:00,0,834.6174034000335,834.6174034000335,0.0,-0.0
2025-07-21,6,18:00-18:10,0,849.5231942132568,849.5231942132568,0.0,0.0
2025-07-21,6,18:10-18:20,0,910.81936992133,910.81936992133,0.0,5.039313830916399
2025-07-21,6,18:20-18:30,0,942.0563707688648,942.0563707688648,0.0,13.771649046203606
2025-07-21,6,18:30-18:40,0,954.4233264090115,954.4233264090115,0.0,3.5648154338929086
2025-07-21,6,18:40-18:50,0,981.9091259006649,981.9091259006649,0.0,12.319493397226779
2025-07-21,6,18:50-19:00,0,191.7713906377976,191.7713906377976,0.0,833.3333333333333
2025-07-21,6,19:00-19:10,0,191.400372361898,191.400372361898,0.0,833.3333333333333
2025-07-21,6,19:10-19:20,0,177.36603826118687,177.36603826118687,0.0,833.3333333333333
2025-07-21,6,19:20-19:30,0,183.93934109237432,183.93934109237432,0.0,833.3333333333333
2025-07-21,6,19:30-19:40,0,176.61745524884998,176.61745524884998,0.0,833.3333333333333
2025-07-21,6,19:40-19:50,0,192.00775201458623,192.00775201458623,0.0,833.3333333333333
2025-07-21,6,19:50-20:00,0,186.25701958427248,186.25701958427248,0.0,833.3333333333333
2025-07-21,6,20:00-20:10,0,189.9403891342821,189.9403891342821,0.0,826.323486854533
2025-07-21,6,20:10-20:20,0,729.0455067249293,729.0455067249293,0.0,291.9724852228853
2025-07-21,6,20:20-20:30,0,212.92830127167122,212.92830127167122,0.0,828.084859102589
2025-07-21,6,20:30-20:40,0,221.1883810659042,221.1883810659042,0.0,825.5905637784206
2025-07-21,6,20:40-20:50,0,1035.405704705759,1035.405704705759,0.0,-0.0
2025-07-21,6,20:50-21:00,0,1016.4816185065926,1016.4816185065926,0.0,-0.0
2025-07-21,6,21:00-21:10,0,1027.0470042510922,1027.0470042510922,-0.0,0.0
2025-07-21,6,21:10-21:20,0,1031.4057097093594,1031.4057097093594,0.0,0.0
2025-07-21,6,21:20-21:30,0,1040.5411799951728,1040.5411799951728,-0.0,0.0
2025-07-21,6,21:30-21:40,0,1045.4540584334313,1045.4540584334313,0.0,-0.0
2025-07-21,6,21:40-21:50,0,967.0253224344648,967.0253224344648,0.0,-0.0
2025-07-21,6,21:50-22:00,0,1667.5393279969635,1667.5393279969635,825.5298799154211,0.0
2025-07-21,6,22:00-22:10,0,1646.2379219527502,1646.2379219527502,833.3333333333333,0.0
2025-07-21,6,22:10-22:20,0,868.3385144392305,868.3385144392305,-0.0,0.0
2025-07-21,6,22:20-22:30,0,1695.4672237457985,1695.4672237457985,833.3333333333333,0.0
2025-07-21,6,22:30-22:40,0,1663.4567045663853,1663.4567045663853,830.4638220167135,0.0
2025-07-21,6,22:40-22:50,0,827.3161275504485,827.3161275504485,0.0,1.3598915661815454
2025-07-21,6,22:50-23:00,0,1639.5670893097486,1639.5670893097486,820.7882180058332,0.0
2025-07-21,6,23:00-23:10,0,822.2271484812413,822.2271484812413,-0.0,0.0
2025-07-21,6,23:10-23:20,0,820.703009390088,820.703009390088,-0.0,0.0
2025-07-21,6,23:20-23:30,0,1667.126736139943,1667.126736139943,833.3333333333333,0.0
2025-07-21,6,23:30-23:40,0,1184.1807438456738,1184.1807438456738,358.2302918721331,0.0
2025-07-21,6,23:40-23:50,0,833.2580389154859,833.2580389154859,0.0,0.0
2025-07-21,6,23:50-24:00,0,829.3635177310225,829.3635177310225,-0.0,0.0
2025-07-21,12,12:00-12:10,1,907.6693799810233,747.3871009291356,833.3333333333333,0.0
2025-07-21,12,12:10-12:20,1,898.6552336013488,766.7102091390184,833.3333333333333,0.0
