date,interval,price_yuan_per_kwh,load_kw,pv_kw,Q_kwh,C_kwh,D_kwh,E_kwh,U_kwh,S_start_kwh,S_end_kwh
2025-08-20,11:00-11:10,0.4662,6627.5823,7931.1255,646.6282540577752,833.3333333333333,0.0,0.0,30.55212072444192,2649.0977275006926,3399.0977275006926
2025-08-20,11:10-11:20,0.5007,6495.771,7864.4074,643.3271561507736,833.3333333333333,0.0,0.0,38.09988948410705,3399.0977275006926,4149.097727500693
2025-08-20,11:20-11:30,0.4827,6457.2,7847.475,617.3658614029305,833.3333333333333,0.0,0.0,15.74502806959731,4149.097727500693,4899.097727500693
2025-08-20,11:30-11:40,0.4785,6932.5383,7909.6763,563.6983117185848,833.3333333333333,0.0,106.77868828141527,0.0,4899.097727500693,5649.097727500693
2025-08-20,11:40-11:50,0.4662,6726.6667,7884.9484,528.7859942012497,833.3333333333333,0.0,111.50038913208368,0.0,5649.097727500693,6399.097727500693
2025-08-20,11:50-12:00,0.4432,6018.76,7723.5375,491.08093892159354,833.3333333333333,0.0,58.12281107840636,0.0,6399.097727500693,7149.097727500693
2025-08-20,12:00-12:10,0.4411,6201.7626,7575.7063,532.0835950142839,833.3333333333333,0.0,72.25912165238265,0.0,7149.097727500693,7899.097727500693
2025-08-20,12:10-12:20,0.4551,6429.5562,7714.2539,473.5152959196016,833.3333333333333,0.0,145.70175408039836,0.0,7899.097727500693,8649.097727500692
2025-08-20,12:20-12:30,0.4463,6293.09,8023.65,457.37317034084435,833.3333333333333,0.0,87.5334963258224,0.0,8649.097727500692,9399.097727500692
2025-08-20,12:30-12:40,0.4113,6283.4782,8144.5177,502.5629972893787,833.3333333333333,0.0,20.597086043954278,0.0,9399.097727500692,10149.097727500692
2025-08-20,12:40-12:50,0.5682,6427.675,8386.994,0.0,253.80274540655,0.0,0.0,72.75042126011681,10149.097727500692,10377.520198366588
2025-08-20,12:50-13:00,0.8279,6647.38,8693.775,0.0,115.68964625838225,0.0,0.0,225.37618707495085,10377.520198366588,10481.640879999131
2025-08-20,13:00-13:10,0.8636,6869.479,8614.4238,0.0,100.76752107793186,0.0,0.0,190.05661225540143,10481.640879999131,10572.33164896927
2025-08-20,13:10-13:20,0.8416,6963.2497,8281.1816,0.0,77.00310555315127,0.0,0.0,142.65221111351548,10572.33164896927,10641.634443967107
2025-08-20,13:20-13:30,0.8618,6998.72,7923.225,0.0,87.82336674584622,0.0,0.0,66.26079992082055,10641.634443967107,10720.675474038368
2025-08-20,13:30-13:40,0.8623,7145.4272,7682.1019,0.0,88.1383621795901,0.0,0.0,1.3074211537432348,10720.675474038368,10800.0
2025-08-20,13:40-13:50,0.9026,7127.0302,7561.7368,0.0,0.0,0.8134096817429963,0.0,73.264509681743,10800.0,10799.09621146473
2025-08-20,13:50-14:00,0.9754,6955.12,7401.375,0.0,1.0042094836337583,0.0,0.0,73.37162384969952,10799.09621146473,10800.0
2025-08-20,14:00-14:10,1.0002,6935.5131,7041.1255,0.0,0.0,0.0,0.0,17.602066666666587,10800.0,10800.0
2025-08-20,14:10-14:20,0.9978,6951.6964,6826.746,0.0,0.0,20.237092019321608,0.5879746473451632,0.0,10800.0,10777.514342200753
2025-08-20,14:20-14:30,1.0271,6955.55,6747.2625,0.0,0.0,55.2919644498013,0.0,20.577381116467905,10777.514342200753,10716.078826145418
2025-08-20,14:30-14:40,1.0906,7041.0716,6451.384,0.0,0.0,49.59822706775549,48.683039598911364,0.0,10716.078826145418,10660.969684959024
2025-08-20,14:40-14:50,0.9376,7156.0414,6159.2443,0.0,0.0,59.792208946926394,106.34064105307357,0.0,10660.969684959024,10594.533897240217
2025-08-20,14:50-15:00,0.6694,7184.16,6110.9625,154.98850467427826,0.0,0.0,23.877745325721776,0.0,10594.533897240217,10594.533897240217
2025-08-20,15:00-15:10,0.66,7079.348,6296.5828,449.7839438311642,228.29566973309232,0.0,0.0,91.02740743140521,10594.533897240217,10800.0
2025-08-20,15:10-15:20,0.7217,7158.409,6239.2736,242.01007260326116,0.0,0.0,0.0,88.82083926992789,10800.0,10800.0
2025-08-20,15:20-15:30,0.7308,7368.33,5816.5125,296.27836754290024,0.0,0.0,0.0,37.64211754290011,10800.0,10800.0
2025-08-20,15:30-15:40,0.7534,7324.9504,5367.6425,363.64878058211957,0.0,0.0,0.0,37.43079724878635,10800.0,10800.0
2025-08-20,15:40-15:50,0.7823,7157.3005,5182.1121,386.3278519749981,0.0,0.0,0.0,57.12978530833141,10800.0,10800.0
2025-08-20,15:50-16:00,0.8055,7002.84,5102.325,449.125497660366,0.0,0.0,0.0,132.37299766036585,10800.0,10800.0
2025-08-20,16:00-16:10,0.8271,6930.6156,4693.0657,497.261926733158,0.0,-0.0,0.0,124.3369433998248,10800.0,10800.0
2025-08-20,16:10-16:20,0.8519,7210.2224,4122.8575,574.8696027741483,0.0,-0.0,0.0,60.30878610748175,10800.0,10800.0
2025-08-20,16:20-16:30,0.8791,7581.98,3637.8375,643.6874096297499,0.0,-0.0,13.669673703583271,0.0,10800.0,10800.0
2025-08-20,16:30-16:40,0.9024,7465.0105,3335.3156,678.4494450350824,0.0,-0.0,9.833038298250926,0.0,10800.0,10800.0
2025-08-20,16:40-16:50,0.9163,7297.3833,3037.147,744.3957319499173,0.0,-0.0,0.0,34.356348616583944,10800.0,10800.0
2025-08-20,16:50-17:00,0.9264,7336.88,2672.2125,792.9484602603993,0.0,-0.0,0.0,15.503876927066074,10800.0,10800.0
2025-08-20,17:00-17:10,0.9462,7407.4016,2320.8901,831.2538017013103,0.0,-0.0,16.498114965356308,0.0,10800.0,10800.0
2025-08-20,17:10-17:20,0.9742,7373.5821,1971.466,876.560527898519,0.0,-0.0,23.79215543481422,0.0,10800.0,10800.0
2025-08-20,17:20-17:30,0.9862,7356.88,1633.8,962.5056200970296,0.0,-0.0,0.0,8.658953430362828,10800.0,10800.0
2025-08-20,17:30-17:40,0.976,7477.1503,1339.1061,1085.0651147094839,-0.0,0.0,0.0,62.05774804281714,10800.0,10800.0
2025-08-20,17:40-17:50,1.0742,6935.2747,1022.3562,1000.097238592616,0.0,0.0,0.0,14.610821925949267,10800.0,10800.0
2025-08-20,17:50-18:00,1.2313,5941.98,694.575,821.5781206981902,0.0,0.0,52.989379301809706,0.0,10800.0,10800.0
2025-08-20,18:00-18:10,1.2561,5587.6139,433.5682,817.7229702974818,0.0,-0.0,41.284646369184955,0.0,10800.0,10800.0
2025-08-20,18:10-18:20,1.2447,5532.2017,187.4485,930.2978660889023,0.0,0.0,0.0,39.50566608890237,10800.0,10800.0
2025-08-20,18:20-18:30,1.2545,5523.48,0.0,970.085849571909,0.0,0.0,0.0,49.50584957190904,10800.0,10800.0
2025-08-20,18:30-18:40,1.2522,5651.9155,0.0,959.816265321811,0.0,0.0,0.0,17.83034865514435,10800.0,10800.0
2025-08-20,18:40-18:50,1.2881,5568.4728,6.8146,970.2734829786048,0.0,-0.0,0.0,43.33044964527154,10800.0,10800.0
2025-08-20,18:50-19:00,1.3466,5385.93,0.0,138.18668357921433,0.0,833.3333333333333,0.0,73.8650169125475,10800.0,9874.074074074073
2025-08-20,19:00-19:10,1.3523,5574.2055,0.0,136.21239869388285,0.0,833.3333333333333,0.0,40.51148202721606,9874.074074074073,8948.148148148148
2025-08-20,19:10-19:20,1.3445,5743.2461,0.4893,134.8201009205377,0.0,833.3333333333333,0.0,11.027300920537527,8948.148148148148,8022.222222222222
2025-08-20,19:20-19:30,1.3483,5700.2,0.0,147.9248335500995,0.0,833.3333333333333,0.0,31.224833550099447,8022.222222222222,7096.296296296296
2025-08-20,19:30-19:40,1.349,5644.8329,0.0,115.74419550813002,0.0,833.3333333333333,0.0,8.27204550812985,7096.296296296296,6170.3703703703695
2025-08-20,19:40-19:50,1.3473,5670.9239,0.0351,34.2486180742178,0.0,833.3333333333333,77.56618192578219,0.0,6170.3703703703695,5244.444444444443
2025-08-20,19:50-20:00,1.3482,5788.16,0.0,132.9579764340166,0.0,833.3333333333333,0.0,1.597976434016573,5244.444444444443,4318.518518518517
2025-08-20,20:00-20:10,1.3513,5914.0333,0.0,129.32459150394777,0.0,833.3333333333333,23.014291829385684,0.0,4318.518518518517,3392.5925925925912
2025-08-20,20:10-20:20,1.34,5822.3336,0.0025,653.2708875637425,0.0,306.6666666666668,10.450962436257328,0.0,3392.5925925925912,3051.8518518518504
2025-08-20,20:20-20:30,1.3489,5549.39,0.0,143.15199557329458,0.0,833.3333333333333,0.0,51.586995573294416,3051.8518518518504,2125.925925925925
2025-08-20,20:30-20:40,1.3952,5421.0898,0.0,138.03839847334564,0.0,833.3333333333333,0.0,67.85676514001227,2125.925925925925,1200.0
2025-08-20,20:40-20:50,1.2226,5701.5668,0.0,958.1046365464773,0.0,-0.0,0.0,7.843503213144004,1200.0,1200.0
2025-08-20,20:50-21:00,0.9332,5988.88,0.0,976.010487141915,0.0,0.0,22.136179524751697,0.0,1200.0,1200.0
2025-08-20,21:00-21:10,0.9068,5623.4022,0.0,987.3207972171685,0.0,0.0,0.0,50.087097217168434,1200.0,1200.0
2025-08-20,21:10-21:20,0.9371,5459.2069,0.0,967.965619282952,0.0,0.0,0.0,58.09780261628532,1200.0,1200.0
2025-08-20,21:20-21:30,0.9371,5711.99,0.0,967.4673816408805,0.0,0.0,0.0,15.469048307547155,1200.0,1200.0
2025-08-20,21:30-21:40,0.9871,5679.5829,0.0,993.8497963630147,0.0,-0.0,0.0,47.252646363014605,1200.0,1200.0
2025-08-20,21:40-21:50,0.7764,5110.3993,0.0,944.186836561255,-0.0,0.0,0.0,92.45361989458831,1200.0,1200.0
2025-08-20,21:50-22:00,0.4209,4476.68,0.0,1616.6954328304814,833.3333333333333,0.0,0.0,37.24876616381471,1200.0,1950.0
2025-08-20,22:00-22:10,0.3859,4510.5923,0.0,1611.9270316258498,833.3333333333333,0.0,0.0,26.828314959183217,1950.0,2700.0
2025-08-20,22:10-22:20,0.4368,4611.85,0.0,1462.6636516358858,666.6666666666666,0.0,0.0,27.355318302552405,2700.0,3300.0
2025-08-20,22:20-22:30,0.4198,4467.5,0.0,1617.3590280631242,833.3333333333333,0.0,0.0,39.44236139645773,3300.0,4050.0
2025-08-20,22:30-22:40,0.4186,4358.4033,0.0,1616.0077612410478,833.3333333333333,0.0,0.0,56.27387790771445,4050.0,4800.0
2025-08-20,22:40-22:50,0.4241,4423.6005,0.0,1599.6135882530775,833.3333333333333,0.0,0.0,29.013504919744264,4800.0,5550.0
2025-08-20,22:50-23:00,0.4237,4556.85,0.0,1603.4428776538707,833.3333333333333,0.0,0.0,10.634544320537316,5550.0,6300.0
2025-08-20,23:00-23:10,0.4248,4545.9083,0.0,1582.1964842212421,833.3333333333333,0.0,8.788232445424455,0.0,6300.0,7050.0
2025-08-20,23:10-23:20,0.424,4554.3976,0.0,1579.6091333216646,833.3333333333333,0.0,12.790466678335406,0.0,7050.0,7800.0
2025-08-20,23:20-23:30,0.422,4572.04,0.0,1577.936379244503,833.3333333333333,0.0,17.40362075549683,0.0,7800.0,8550.0
2025-08-20,23:30-23:40,0.424,4440.976,0.0,1574.8936448687477,833.3333333333333,0.0,0.0,1.397644868747875,8550.0,9300.0
2025-08-20,23:40-23:50,0.4271,4473.8008,0.0,1594.1005282300007,833.3333333333333,0.0,0.0,15.13372823000077,9300.0,10050.0
2025-08-20,23:50-24:00,0.4276,4657.6,0.0,1609.8960741832834,833.3333333333333,0.0,0.0,0.2960741832835083,10050.0,10800.0
2025-08-21,00:00-00:10,0.4248,4642.2613,0.0,775.9670230800111,0.0,0.0,0.0,2.256806413344407,10800.0,10800.0
2025-08-21,00:10-00:20,0.4245,4510.5959,0.0,750.4312309082901,0.0,0.0,1.3347524250432343,0.0,10800.0,10800.0
2025-08-21,00:20-00:30,0.4269,4398.23,0.0,774.6126881101638,0.0,-0.0,0.0,41.574354776830546,10800.0,10800.0
2025-08-21,00:30-00:40,0.4272,4377.8041,0.0,755.1906624420985,0.0,-0.0,0.0,25.556645775431775,10800.0,10800.0
2025-08-21,00:40-00:50,0.4271,4500.642,0.0,768.9511399920606,0.0,0.0,0.0,18.844139992060605,10800.0,10800.0
2025-08-21,00:50-01:00,0.4285,4571.17,0.0,762.538970071723,0.0,-0.0,0.0,0.6773034050563638,10800.0,10800.0
2025-08-21,01:00-01:10,0.4311,4329.3829,0.0,747.3726635163342,0.0,-0.0,0.0,25.80884684966759,10800.0,10800.0
2025-08-21,01:10-01:20,0.4302,4203.0449,0.0,707.3404699304607,0.0,0.0,0.0,6.8329865971273875,10800.0,10800.0
2025-08-21,01:20-01:30,0.4279,4261.53,0.0,702.1633602000114,0.0,0.0,8.09163979998857,0.0,10800.0,10800.0
2025-08-21,01:30-01:40,0.4312,4182.9315,0.0,724.283091138819,0.0,-0.0,0.0,27.12784113881912,10800.0,10800.0
2025-08-21,01:40-01:50,0.4333,4196.3427,0.0,720.0868743095268,0.0,-0.0,0.0,20.696424309526833,10800.0,10800.0
2025-08-21,01:50-02:00,0.4311,4313.69,0.0,745.801051806872,0.0,0.0,0.0,26.852718473538744,10800.0,10800.0
2025-08-21,02:00-02:10,0.4293,4276.4488,0.0,755.3248824727107,0.0,0.0,0.0,42.583415806043945,10800.0,10800.0
2025-08-21,02:10-02:20,0.4324,4185.3573,0.0,751.3947629752191,0.0,0.0,0.0,53.83521297521918,10800.0,10800.0
2025-08-21,02:20-02:30,0.4367,4188.72,0.0,722.4945190924061,0.0,0.0,0.0,24.374519092406103,10800.0,10800.0
2025-08-21,02:30-02:40,0.4348,4318.0803,0.0,735.8176446256788,0.0,0.0,0.0,16.137594625678844,10800.0,10800.0
2025-08-21,02:40-02:50,0.4335,4336.0273,0.0,716.0813305215705,0.0,0.0,6.589886145096102,0.0,10800.0,10800.0
2025-08-21,02:50-03:00,0.4357,4239.53,0.0,626.8425197248539,0.0,0.0,79.74581360847935,0.0,10800.0,10800.0
2025-08-21,03:00-03:10,0.4374,4240.3964,0.0,681.3287031662177,0.0,-0.0,25.404030167115593,0.0,10800.0,10800.0
2025-08-21,03:10-03:20,0.4371,4214.1485,0.0,722.8681848330557,0.0,0.0,0.0,20.510101499722282,10800.0,10800.0
2025-08-21,03:20-03:30,0.4356,4149.16,0.0,722.7165573301243,0.0,0.0,0.0,31.189890663457618,10800.0,10800.0
2025-08-21,03:30-03:40,0.4353,4176.5993,0.0022,730.8980910166579,0.0,0.0,0.0,34.79857434999123,10800.0,10800.0
2025-08-21,03:40-03:50,0.436,4201.8045,0.0,711.9237485244436,0.0,0.0,0.0,11.622998524443574,10800.0,10800.0
2025-08-21,03:50-04:00,0.4378,4160.63,0.0,698.8382126073519,0.0,-0.0,0.0,5.399879274018531,10800.0,10800.0
2025-08-21,04:00-04:10,0.4401,4091.7824,0.0303,677.5864663474194,0.0,-0.0,4.372216985913934,0.0,10800.0,10800.0
2025-08-21,04:10-04:20,0.4389,4080.4752,0.0,682.2581810667191,0.0,0.0,0.0,2.178981066719075,10800.0,10800.0
2025-08-21,04:20-04:30,0.4364,4035.97,0.0,687.2928893343395,0.0,0.0,0.0,14.631222667672887,10800.0,10800.0
2025-08-21,04:30-04:40,0.4393,3842.6979,0.4215,677.3816695932322,0.0,0.0,0.0,37.002269593232214,10800.0,10800.0
2025-08-21,04:40-04:50,0.4422,3996.6708,0.0,583.5284722426649,0.0,-0.0,82.58332775733516,0.0,10800.0,10800.0
2025-08-21,04:50-05:00,0.4395,4341.45,0.0,675.370172711914,0.0,0.0,48.20482728808588,0.0,10800.0,10800.0
2025-08-21,05:00-05:10,0.4333,4193.7317,5.8714,682.2755667332356,0.0,0.0,15.70114993343111,0.0,10800.0,10800.0
2025-08-21,05:10-05:20,0.4439,3970.88,0.0,679.3976570469374,0.0,-0.0,0.0,17.58432371360402,10800.0,10800.0
2025-08-21,05:20-05:30,0.4301,3886.14,0.0,676.4126554529236,0.0,0.0,0.0,28.722655452923618,10800.0,10800.0
2025-08-21,05:30-05:40,0.3713,3818.1212,165.2229,627.8261676040062,0.0,0.0,0.0,19.00978427067287,10800.0,10800.0
2025-08-21,05:40-05:50,0.5708,4220.1185,401.9272,687.8479518680017,0.0,-0.0,0.0,51.482735201335075,10800.0,10800.0
2025-08-21,05:50-06:00,0.9099,4798.04,661.6125,0.0,0.0,771.9584577172925,0.0,82.55387438395917,10800.0,9942.268380314119
2025-08-21,06:00-06:10,0.9368,4751.3906,962.0917,0.0,0.0,735.4606315119654,0.0,103.91081484529877,9942.268380314119,9125.08990085638
2025-08-21,06:10-06:20,0.8758,4798.8905,1267.7704,0.0,0.0,628.0080579726654,0.0,39.48804130599865,9125.08990085638,8427.303169775641
2025-08-21,06:20-06:30,0.8759,5119.26,1555.275,0.0,0.0,606.8342374556942,0.0,12.83673745569422,8427.303169775641,7753.042905935981
2025-08-21,06:30-06:40,0.8601,5129.1804,1844.178,0.0,0.0,568.483824762264,0.0,20.983424762263894,7753.042905935981,7121.394211755687
2025-08-21,06:40-06:50,0.8442,4916.2235,2214.58,0.0,0.0,512.8261770231721,0.0,62.55226035650543,7121.394211755687,6551.587348396608
2025-08-21,06:50-07:00,0.8334,4755.65,2637.4875,0.0,0.0,482.98904783154654,0.0,129.96196449821332,6551.587348396608,6014.932850806001
2025-08-21,07:00-07:10,0.8092,4843.5533,2995.311,0.0,0.0,433.30123232043866,0.0,125.26084898710536,6014.932850806001,5533.487037116624
2025-08-21,07:10-07:20,0.7972,5018.1832,3313.0756,0.0,0.0,357.8882600537444,0.0,73.70366005374433,5533.487037116624,5135.833414834686
2025-08-21,07:20-07:30,0.7644,4978.78,3681.4125,166.74002372629164,0.0,165.26901648939256,0.0,115.78112354901756,5135.833414834686,4952.201174290916
2025-08-21,07:30-07:40,0.6899,4715.6211,4143.4629,210.6395160244192,0.0,0.0,0.0,115.27981602441923,4952.201174290916,4952.201174290916
2025-08-21,07:40-07:50,0.86,5490.5436,4453.679,0.0,0.0,323.2229754003316,0.0,150.412208733665,4952.201174290916,4593.064534957214
2025-08-21,07:50-08:00,1.1617,6828.2,4649.5875,0.0,0.0,469.93029655227986,0.0,106.82821321894653,4593.064534957214,4070.9197610102365
2025-08-21,08:00-08:10,1.1683,6897.9295,5032.0808,0.0,0.0,440.54425945174955,0.0,129.56947611841622,4070.9197610102365,3581.426139397181
2025-08-21,08:10-08:20,1.0956,6626.9291,5534.537,0.0,0.0,366.97334944229556,0.0,184.9079994422956,3581.426139397181,3173.677973350186
2025-08-21,08:20-08:30,1.0849,6668.0,6023.4,0.0,0.0,350.26366891354235,0.0,242.83033558020907,3173.677973350186,2784.4961190018057
2025-08-21,08:30-08:40,1.061,6735.7762,6386.8025,0.0,0.0,334.39210330696903,0.0,276.2298199736355,2784.4961190018057,2412.9493375496186
2025-08-21,08:40-08:50,1.043,6741.8839,6495.8729,0.0,0.0,281.587674331489,0.0,240.58584099815573,2412.9493375496186,2100.0741438479636
2025-08-21,08:50-09:00,1.036,6745.89,6482.0625,0.0,0.0,312.9233340085069,0.0,268.95208400850686,2100.0741438479636,1752.381550505179
2025-08-21,09:00-09:10,1.0147,6812.358,6646.6208,0.0,0.0,203.30583637059442,0.0,175.6829697039276,1752.381550505179,1526.4861767600742
2025-08-21,09:10-09:20,0.9922,6693.6138,6908.4109,0.0,0.0,116.63032519880608,0.0,152.42984186547278,1526.4861767600742,1396.8969265391788
2025-08-21,09:20-09:30,0.97,6499.46,7041.975,0.0,0.0,112.97549959459138,0.0,203.39466626125818,1396.8969265391788,1271.3685936562997
2025-08-21,09:30-09:40,0.9422,6580.199,6946.4278,0.0,0.0,37.1475214314587,0.0,98.18565476479216,1271.3685936562997,1230.0935698435678
2025-08-21,09:40-09:50,0.9569,6531.7514,7170.052,0.0,0.0,27.084212859207582,0.0,133.46764619254077,1230.0935698435678,1200.0000000000036
2025-08-21,09:50-10:00,0.9977,6430.66,7687.3875,0.0,41.417060467179454,0.0,0.0,168.03752286615395,1200.0000000000036,1237.2753544204643
2025-08-21,10:00-10:10,0.9919,6742.6873,7913.1627,0.0,158.54028042154846,0.0,0.0,36.53895291178492,1237.2753544204643,1379.9616067998577
2025-08-21,10:10-10:20,0.9588,6831.2835,7967.3866,0.0,171.52743004448985,0.0,0.0,17.823086622177016,1379.9616067998577,1534.3362938398986
2025-08-21,10:20-10:30,0.9549,6615.66,8117.475,0.0,190.1331443272868,0.0,0.0,60.169355672713436,1534.3362938398986,1705.456123734457
2025-08-21,10:30-10:40,0.9839,6660.9356,8497.7411,0.0,193.22609921188314,0.0,0.0,112.90815078811693,1705.456123734457,1879.3596130251517
2025-08-21,10:40-10:50,0.799,6769.22,8863.0071,0.0,217.5614082453319,0.0,0.0,131.40310842133476,1879.3596130251517,2075.164880445951
2025-08-21,10:50-11:00,0.5025,6732.54,8984.8875,0.0,269.30020763182984,0.0,0.0,106.09104236817029,2075.164880445951,2317.5350673145986
2025-08-21,11:00-11:10,0.4662,6594.4272,8840.327,562.3262942603039,833.3333333333333,0.0,0.0,103.30959426030381,2317.5350673145986,3067.5350673145986
2025-08-21,11:10-11:20,0.5007,6629.7134,8763.1665,323.2418697686585,569.0836812603513,0.0,0.0,109.73370517497392,3067.5350673145986,3579.7103804489143
2025-08-21,11:20-11:30,0.4827,6823.73,8734.1625,559.9075202064573,833.3333333333333,0.0,0.0,44.979603539791015,3579.7103804489143,4329.710380448914
2025-08-21,11:30-11:40,0.4785,6856.7653,8455.7294,557.9843503878678,833.3333333333333,0.0,8.854966278798656,0.0,4329.710380448914,5079.710380448914
2025-08-21,11:40-11:50,0.4662,6584.1755,8264.513,555.0253504806503,833.3333333333333,0.0,0.0,1.748267147317165,5079.710380448914,5829.710380448914
2025-08-21,11:50-12:00,0.4432,6233.89,8279.5875,500.0260779338921,833.3333333333333,0.0,0.0,7.64232793389192,5829.710380448914,6579.710380448914
2025-08-21,12:00-12:10,0.4411,6215.542,8260.8408,526.0788765775487,833.3333333333333,0.0,0.0,33.62867657754873,6579.710380448914,7329.710380448914
2025-08-21,12:10-12:20,0.4551,6368.7961,8071.24,488.79612937124205,833.3333333333333,0.0,60.79655396209114,0.0,7329.710380448914,8079.710380448914
2025-08-21,12:20-12:30,0.4463,6461.49,7965.9375,545.7394246124773,833.3333333333333,0.0,36.85265872085597,0.0,8079.710380448914,8829.710380448914
2025-08-21,12:30-12:40,0.4113,6412.9312,8323.6772,519.5964939004958,833.3333333333333,0.0,0.0,4.720827233829368,8829.710380448914,9579.710380448914
2025-08-21,12:40-12:50,0.5682,6441.3901,8588.4382,0.0,309.63560002040936,0.0,0.0,48.20574997959079,9579.710380448914,9858.382420467282
2025-08-21,12:50-13:00,0.8279,6612.33,8416.6125,0.0,177.61567530642083,0.0,0.0,123.09807469357906,9858.382420467282,10018.236528243062
2025-08-21,13:00-13:10,0.8636,6793.125,7982.0654,0.0,146.03168559074902,0.0,0.0,52.12504774258446,10018.236528243062,10149.665045274736
2025-08-21,13:10-13:20,0.8416,6962.0882,7707.7426,0.0,130.15968439717767,0.0,5.883951063844506,0.0,10149.665045274736,10266.808761232196
2025-08-21,13:20-13:30,0.8618,7045.14,7608.1125,0.0,186.21067532805682,0.0,92.38192532805692,0.0,10266.808761232196,10434.398369027447
2025-08-21,13:30-13:40,0.8623,6949.4549,7372.3961,0.0,196.82873160056533,0.0,126.33853160056515,0.0,10434.398369027447,10611.544227467955
2025-08-21,13:40-13:50,0.9026,6837.3624,7238.1742,0.0,104.58111848079466,0.0,37.779151814128,0.0,10611.544227467955,10705.66723410067
2025-08-21,13:50-14:00,0.9754,6928.26,7270.0125,0.0,104.81418433259432,0.0,47.855434332594314,0.0,10705.66723410067,10800.000000000005
2025-08-21,14:00-14:10,1.0002,7257.5219,7238.6859,0.0,0.0,-0.0,3.1393333333332976,0.0,10800.000000000005,10800.000000000005
2025-08-21,14:10-14:20,0.9978,7195.4693,7011.5127,0.0,0.0,45.13626989619888,0.0,14.476836562865628,10800.000000000005,10749.848589004228
2025-08-21,14:20-14:30,1.0271,6868.2,6729.4125,0.0,0.0,81.6802616274581,0.0,58.549011627458185,10749.848589004228,10659.092742751498
2025-08-21,14:30-14:40,1.0906,6987.3009,6644.1447,0.0,0.0,115.15780946518089,0.0,57.96510946518083,10659.092742751498,10531.139621123519
2025-08-21,14:40-14:50,0.9376,6956.1313,6480.6725,0.0,0.0,124.67128200554498,0.0,45.42814867221159,10531.139621123519,10392.615974450691
2025-08-21,14:50-15:00,0.6694,6697.16,6144.6375,166.6107553532746,0.0,0.0,0.0,74.52367201994127,10392.615974450691,10392.615974450691
2025-08-21,15:00-15:10,0.66,6808.8644,5835.132,668.1278842974216,452.64891727701576,0.0,0.0,53.19023368707235,10392.615974450691,10800.000000000005
2025-08-21,15:10-15:20,0.7217,7163.2973,5657.9263,252.47828375977122,0.0,0.0,0.0,1.5831170931044198,10800.000000000005,10800.000000000005
2025-08-21,15:20-15:30,0.7308,7321.57,5537.25,257.1162339173659,0.0,0.0,40.27043274930065,0.0,10800.000000000005,10800.000000000005
2025-08-21,15:30-15:40,0.7534,6983.0875,5320.8219,359.9314161577056,0.0,0.0,0.0,82.88714949103894,10800.000000000005,10800.000000000005
2025-08-21,15:40-15:50,0.7823,6849.3814,5157.9289,418.85937324045756,0.0,0.0,0.0,136.9506232404575,10800.000000000005,10800.000000000005
2025-08-21,15:50-16:00,0.8055,7174.27,5016.1125,458.80552813822817,0.0,0.0,0.0,99.11261147156142,10800.000000000005,10800.000000000005
2025-08-21,16:00-16:10,0.8271,7513.3742,4691.4859,530.0038280578311,0.0,-0.0,0.0,59.68911139116449,10800.000000000005,10800.000000000005
2025-08-21,16:10-16:20,0.8519,7451.8998,4322.7601,591.3964481278489,0.0,-0.0,0.0,69.87316479451556,10800.000000000005,10800.000000000005
2025-08-21,16:20-16:30,0.8791,7138.91,3976.9875,642.3980044942032,0.0,-0.0,0.0,115.41092116086986,10800.000000000005,10800.000000000005
2025-08-21,16:30-16:40,0.9024,7096.1204,3579.7684,705.1984156024196,0.0,-0.0,0.0,119.139748935753,10800.000000000005,10800.000000000005
2025-08-21,16:40-16:50,0.9163,7147.6513,3133.7217,738.31136481781,0.0,-0.0,0.0,69.32309815114343,10800.000000000005,10800.000000000005
2025-08-21,16:50-17:00,0.9264,7093.91,2712.975,801.7116124968688,0.0,-0.0,0.0,71.55577916353542,10800.000000000005,10800.000000000005
2025-08-21,17:00-17:10,0.9462,6933.65,2396.6761,862.040109254137,0.0,-0.0,0.0,105.87779258747031,10800.000000000005,10800.000000000005
2025-08-21,17:10-17:20,0.9742,6834.8848,2086.2368,909.2179023542615,0.0,0.0,0.0,117.77656902092826,10800.000000000005,10800.000000000005
2025-08-21,17:20-17:30,0.9862,7068.5,1732.725,963.2580799516056,0.0,0.0,0.0,73.96224661827233,10800.000000000005,10800.000000000005
2025-08-21,17:30-17:40,0.976,7582.1384,1371.9512,1087.4639056518895,0.0,0.0,0.0,52.43270565188945,10800.000000000005,10800.000000000005
2025-08-21,17:40-17:50,1.0742,6889.8977,1001.9934,1006.4456434472867,0.0,-0.0,0.0,25.12826011395333,10800.000000000005,10800.000000000005
2025-08-21,17:50-18:00,1.2313,5616.16,653.175,851.4864134151484,0.0,-0.0,0.0,24.32224674848173,10800.000000000005,10800.000000000005
2025-08-21,18:00-18:10,1.2561,5862.4189,378.0847,809.8258937729225,0.0,-0.0,104.2298062270774,0.0,10800.000000000005,10800.000000000005
2025-08-21,18:10-18:20,1.2447,5869.0138,150.7841,916.6077322938165,0.0,0.0,36.43055103951676,0.0,10800.000000000005,10800.000000000005
2025-08-21,18:20-18:30,1.2545,5336.81,0.0,970.9418594118001,0.0,0.0,0.0,81.47352607846676,10800.000000000005,10800.000000000005
